Sindicato,Convenção,Título da Cláusula,Resumo,Cláusula Completa
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA SEXTA - BANCO DE HORAS,"Autoriza banco de horas para compensação de jornada em até 6 meses. Empresas devem informar horas trabalhadas mensalmente após 3 meses. Permite uso de compensação em férias. Faltas/atrasos injustificados podem ser descontados ou compensados. Horas não compensadas na rescisão serão pagas.","PARÁGRAFO PRIMEIRO - As entidades empregadoras integrantes da categoria econômica representadas pelo SINDIFIBA ficam autorizadas a adotar o sistema de compensação de horas trabalhadas, através do qual o excesso de horas trabalhadas em um ou mais dias possa ser compensado pela correspondente diminuição de jornada em outro dia, de maneira que não exceda, no prazo máximo de 6 (seis) meses. PARÁGRAFO SEGUNDO - A partir de 03 {três} meses após a assinatura da presente Convenção, as entidades empregadoras deverão disponibilizar aos empregados, informações sobre as horas trabalhadas no mês, possibilitando ao empregado controlar o número de horas a serem compensadas dentro da sistemática ora estabelecida. PARÁGRAFO TERCEIRO - Ficam as entidades empregadoras autorizadas a utilizar-se da compensação no período destinado a concessão de férias, adicionando-se aos dias de férias, os dias correspondentes a compensação prevista. PARÁGRAFO QUARTO - As faltas assim como os atrasos injustificados serão descontados conforme legislação aplicável ou política Institucional. PARAGRAFO QUINTO - Na hipótese de rescisão do contrato de trabalho, as horas trabalhadas e não compensadas serão pagas na rescisão."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA SÉTIMA - HORAS EXTRAS,"Horas extras serão pagas conforme legislação vigente.","As horas extras serão pagas como previsto na legislação vigente."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA OITAVA - ADICIONAL NOTURNO,"Adicional noturno pago conforme legislação vigente. Trabalho noturno entre 22h e 5h. Empresas devem assegurar redução da hora noturna.","O adicional noturno será pago como previsto na legislação vigente. PARÁGRAFO PRIMEIRO - Considera-se como trabalho noturno o realizado entre 22:00 horas de um dia as 5:00 horas da manhã do dia seguinte. PARÁGRAFO SEGUNDO - As entidades empregadoras assegurarão aos trabalhadores o cumprimento do que estabelece a legislação vigente no que se refere a redução da hora noturna."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA NONA - GARANTIA DE EMPREGO,"Garante emprego/salário por 24 meses antes da pré-aposentadoria para empregados com 10+ anos na empresa, extinguindo-se ao adquirir aposentadoria. Exige comunicação escrita e comprovação antes do desligamento. Não se aplica a quem já adquiriu direito à aposentadoria.","Gozarão de garantia de emprego ou salário, assegurada a respectiva indenização caso não seja reintegrado, por situação de Pré-Aposentadoria, nas seguintes condições: PARÁGRAFO PRIMEIRO - Pré-Aposentadoria: para o empregado, por 24 {vinte e quatro) meses imediatamente anteriores à aquisição ao direito ao benefício de aposentadoria da Previdência Social, respeitados os critérios estabelecidos pela legislação vigente, aos Empregados que tiverem o mínimo de 10 (dez) anos de vínculo empregatício ininterrupto com a mesma entidade empregadora, extinguindo-se automaticamente a presente garantia quando o empregado passar a fazer jus à aposentadoria; PARÁGRAFO SEGUNDO - Quanto aos Empregados na proximidade de aposentadoria, compreendidos no caput acima, de que trata esta cláusula, devem ser observadas as seguintes condições: a) As entidades empregadoras devem divulgar anualmente a seus empregados a necessidade de apresentar ao empregador comprovante que lhe dá o direito a estabilidade prevista nesta cláusula; b) A garantia somente será adquirida e passará a integrar o patrimônio jurídico do Empregado, a partir do recebimento, pela entidade empregadora, de comunicação escrita do Empregado, devidamente protocolada, sem efeito retroativo, de que reúne integralmente as condições previstas em qualquer das hipóteses determinadas pela Emenda Constitucional-103 /2019, acompanhada dos documentos comprobatórios e desde que apresentada antes de qualquer comunicado de seu desligamento; c) Na vigência do contrato individual de trabalho, esta cláusula não se aplica aos Empregados que já tenham adquirido o direito ao benefício da aposentadoria, nos seus prazos mínimos e nos termos da lei previdenciária em vigor, inclusive suas alterações e ainda que não o tenham requerido junto ao INSS."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA - GARANTIA DE EMPREGO,"Garante emprego/salário por 24 meses antes da pré-aposentadoria para empregados com 10+ anos na empresa, extinguindo-se ao adquirir aposentadoria. Exige comunicação escrita e comprovação antes do desligamento. Não se aplica a quem já adquiriu direito à aposentadoria.","Gozarão de garantia de emprego ou salário, assegurada a respectiva indenização caso não seja reintegrado, por situação de Pré-Aposentadoria, nas seguintes condições: PARÁGRAFO PRIMEIRO - Pré-Aposentadoria: para o empregado, por 24 {vinte e quatro) meses imediatamente anteriores à aquisição ao direito ao benefício de aposentadoria da Previdência Social, respeitados os critérios estabelecidos pela legislação vigente, aos Empregados que tiverem o mínimo de 10 (dez) anos de vínculo empregatício ininterrupto com a mesma entidade empregadora, extinguindo-se automaticamente a presente garantia quando o empregado passar a fazer jus à aposentadoria; PARÁGRAFO SEGUNDO - Quanto aos Empregados na proximidade de aposentadoria, compreendidos no caput acima, de que trata esta cláusula, devem ser observadas as seguintes condições: a) As entidades empregadoras devem divulgar anualmente a seus empregados a necessidade de apresentar ao empregador comprovante que lhe dá o direito a estabilidade prevista nesta cláusula; b) A garantia somente será adquirida e passará a integrar o patrimônio jurídico do Empregado, a partir do recebimento, pela entidade empregadora, de comunicação escrita do Empregado, devidamente protocolada, sem efeito retroativo, de que reúne integralmente as condições previstas em qualquer das hipóteses determinadas pela Emenda Constitucional-103 /2019, acompanhada dos documentos comprobatórios e desde que apresentada antes de qualquer comunicado de seu desligamento; c) Na vigência do contrato individual de trabalho, esta cláusula não se aplica aos Empregados que já tenham adquirido o direito ao benefício da aposentadoria, nos seus prazos mínimos e nos termos da lei previdenciária em vigor, inclusive suas alterações e ainda que não o tenham requerido junto ao INSS."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA PRIMEIRA - ASSISTÊNCIA MÉDICA,"Empresas devem garantir assistência médica gratuita a trabalhadores em seus próprios serviços, sem ampliação. Desobrigadas se oferecerem seguro/plano de saúde.","As entidades empregadoras garantirão aos trabalhadores dentro dos serviços médicos hospitalares que efetivamente dispuserem no âmbito do seu próprio estabelecimento, assistência médica, sem ônus para o beneficiário e sem obrigação de ampliação dos respectivos serviços para tal fim. PARAGRAFO ÚNICO - As entidades empregadoras que possuem seguro saúde ou plano de saúde ficam desobrigadas de prestar assistência médica nas suas unidades."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA SEGUNDA - ATESTADO MÉDICO,"Atestados médicos e odontológicos válidos devem ser entregues até o 2º dia útil após o afastamento, para avaliação do Serviço de Medicina do Trabalho, sob pena de recusa.","Os atestados médicos e odontológicos que preencham os requisitos previstos em Lei, somente serão aceitos se entregues até o segundo dia útil subsequente ao afastamento do trabalho, encaminhando-o para o Serviço de Medicina do Trabalho para avaliação, sob pena de serem recusados, devendo ser analisado caso a caso."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA TERCEIRA - AUXÍLIO CRECHE,"Auxílio creche de R$70,00 a partir de mai/2024 para filhos menores de 6 anos (inclusive adotivos), se solicitado. Retroativos (mai-ago/2024) pagos em set/2024 como abono, sem encargos. Empresas com bolsas de estudo de valor igual ou superior ou vagas em creche gratuitas estão desobrigadas.","Para cada filho menor de 06 {seis) anos, inclusive adotivos, desde que expressamente solicitado. os empregados terão direito ao auxílio creche no valor de R$70,00 {setenta reais), a partir de maio/2024. PARÁGRAFO PRIMEIRO - O valor retroativo correspondente aos meses de maio, junho, julho e agosto/2024, serão pagos na folha de setembro/2024, em forma de abono e não constituem base de incidência de qualquer encargo trabalhista e previdenciário. PARAGRAFO SEGUNDO - As instituições que concedam bolsas de estudos, ficam desobrigadas do cumprimento desta cláusula, desde que o valor da bolsa não seja inferior ao valor do auxílio creche aqui estabelecido. PARÁGRAFO TERCEIRO - As entidades empregadoras que oferecem vagas em creche, sem ônus para o empregado, estarão desobrigadas de efetuar o pagamento do referido benefício."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA QUARTA - AUXÍLIO FUNERAL,"Instituições pagarão R$1.234,00 à família do empregado falecido (a partir de ago/2024) como auxílio funeral em até 15 dias. Instituições com seguro de vida estão desobrigadas.","As instituições pagarão a partir de agosto/2024, o valor de R$1.234 (mil e duzentos e trinta e quatro reais) a família do empregado, em caso de falecimento deste, a título de auxílio funeral, no prazo de 15 (quinze) dias a contar da comunicação e apresentação do atestado de óbito. PARÁGRAFO ÚNICO - As instituições que oferecem seguro de vida estão desobrigadas ao pagamento do referido benefício."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA QUINTA - COMPROVANTE DE PAGAMENTO,"Empresas devem fornecer/disponibilizar holerites (físicos ou eletrônicos) sem ônus, detalhando parcelas, descontos e FGTS. Segunda via pode ser solicitada.","Os comprovantes de pagamentos ou contracheques deverão ser fornecidos e/ou disponibilizados pelas empresas aos seus trabalhadores, sem ônus para estes, diretamente ou por meios eletrônicos, e emitidos de maneira que neles estejam discriminadas as parcelas pagas, descontos, e o valor correspondente ao recolhimento do FGTS. PARÁGRAFO ÚNICO - Em caso de necessidade da segunda via o trabalhador deverá solicitar diretamente às entidades empregadoras."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA SEXTA - ADICIONAIS E VANTAGENS,"Adicionais e vantagens pessoais do mês trabalhado serão pagos no mês subsequente, desde que devidamente atualizados.","Os adicionais e vantagens pessoais, que os empregados tenham direito dentro do mês trabalhado serão pagos no mês subsequente, desde que devidamente atualizados."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA SÉTIMA - ALIMENTAÇÃO,"Empresas com refeitório fornecerão alimentação gratuita para plantonistas de 12h se for de interesse patronal. Empresas que já fornecem manterão o benefício, incluindo ceia e desjejum noturnos.","As entidades empregadoras que possuem refeitórios fornecerão aos seus empregados que laboram em regime de plantão de 12 {doze) horas alimentação gratuita, desde que seja de seu interesse o cumprimento desta jornada. PARÁGRAFO PRIMEIRO - As entidades empregadoras que já praticam o benefício da alimentação permanecerão concedendo na forma ora vigente, inclusive no que se refere a ceia e desjejum dos plantões noturnos."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA OITAVA - UNIFORMES,"Empresas fornecerão 2 uniformes gratuitos por ano se o uso for exigido. Devolução na reposição/rescisão, sob pena de desconto.","As entidades empregadoras fornecerão, gratuitamente, aos seus trabalhadores, 02 (dois) uniformes por ano, desde que exigidos o seu uso. PARÁGRAFO ÚNICO - A devolução dos mesmos se dará quando da reposição e/ou rescisão de contrato de trabalho, sob pena de ser descontado o valor referente."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA NONA - QUADRO DE AVISOS,"Instituições permitirão comunicados sindicais em quadro de avisos, desde que previamente encaminhados à direção e não atentatórios à imagem da instituição/pessoas.","As instituições permitirão a colocação de comunicado para empregados em seu quadro de avisos, desde que previamente encaminhado a direção das instituições. PARÁGRAFO ÚNICO - Os avisos terão como finalidade a divulgação de assuntos de interesse da categoria dos trabalhadores desde que não sejam atentatórios e não venham a detratar a imagem ou reputação da Instituição ou pessoas."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA - RELAÇÃO DE TRABALHADORES,"Empresas devem disponibilizar ao sindicato cópias de guias de contribuição sindical e taxa assistencial, e relação de descontos de associados, em até 15 dias após os descontos.","As entidades empregadoras colocarão a disposição do sindicato dos trabalhadores as cópias das guias de contribuição sindical e taxa assistencial, no prazo de 15 (quinze) dias, após os descontos pertinentes, inclusive a relação dos descontos mensais dos associados."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA PRIMEIRA - LIBERAÇÃO DO DIRIGENTE SINDICAL,"Empresas liberarão do trabalho o Presidente, Vice-Presidente, Tesoureiro e Secretário (1 por empresa), sem prejuízo de vencimentos.","As entidades empregadoras liberarão do trabalho o Presidente, o Vice-Presidente, o Tesoureiro e o Secretário, observando-se o limite de 01 (um) por empresa, sem prejuízos dos vencimentos mensais."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA SEGUNDA - ACESSO DE DIRIGENTE SINDICAL,"Empresas assegurarão acesso de dirigentes sindicais às suas instalações em locais indicados pela empresa e com prévia informação.","As entidades empregadoras assegurarão o acesso de dirigentes sindicais às suas instalações em locais por ela indicados e desde que previamente informadas."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA TERCEIRA - CONDUÇÃO,"Condução gratuita esporádica fornecida pela empresa não será considerada hora in-itinere nem salário-utilidade.","No caso de as entidades empregadoras fornecerem gratuitamente condução para transporte do empregado, do trabalho para casa e vice-versa, esporadicamente por ocasião de eventos anormais, esse tempo de percurso não será considerado para efeito de horas ""in-itinere"", nem será considerado salário utilidade."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA QUARTA - CARTA DE APRESENTAÇÃO,"Empresas fornecerão carta de apresentação ao trabalhador demitido sem justa causa, no ato da homologação da rescisão, constando o tempo de serviço.","As entidades empregadoras fornecerão ao trabalhador, quando demitido sem justa causa, carta de apresentação, a qual deverá ser entregue no ato da homologação da rescisão contratual, constando o tempo de serviço na empresa."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA QUINTA - DELEGADO SINDICAL,"Garante emprego de delegado sindical (1 por delegacia do SINDIMAGEM no interior) desde a inscrição da candidatura até um ano após o mandato da diretoria.","Fica garantido o emprego do trabalhador, eleito para o cargo de delegado sindical, na proporção de 01 (um) por delegacia sindical do SINDIMAGEM estabelecidas no interior do estado, desde a inscrição de sua candidatura até um ano após o término do mandato da diretoria."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA SEXTA - EXAME MÉDICO,"Empresas fornecerão cópias dos resultados de exames admissional, periódico e demissional. Empregados devem comparecer quando convocados para exames periódicos, sob pena de sanções.","As entidades empregadoras fornecerão aos empregados cópias dos resultados dos exames admissional, periódico e demissional. PARÁGRAFO ÚNICO - Ficam obrigados, os empregados, a comparecer à Medicina do Trabalho sempre que convocados. O empregado que quando convocado a realizar o exame médico periódico anual não comparecer, estará sujeito a sanções administrativas e legais."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA SÉTIMA - TAXA NEGOCIAL,"Desconto de 3% do salário base (reajustado) em set/2024 para manutenção sindical. Oposição entre 11/09/2024 e 11/09/2024 por ofício ao SINDIMAGEM. SINDIMAGEM enviará lista de oponentes até 20/09/2024. Empresas devem repassar relação nominal, valores descontados e comprovante de depósito até 10/10/2024. Vedado incentivar/constranger oposição. O não exercício do direito de oposição impede reembolso. Em caso de ação judicial para devolução, SINDIMAGEM assume a restituição.","As entidades empregadoras descontarão de todos os seus trabalhadores, na folha correspondente ao mês de setembro de 2024, a contribuição assistencial prevista na Constituição Federal, no seu art. 8º inc. IV, para manutenção das atividades do sindicato profissional, no percentual correspondente a 3% {três por cento) sobre o salário base de cada trabalhador já reajustado na forma da cláusula terceira desta Convenção Coletiva de Trabalho, como definido pela Assembleia Geral da Categoria. PARÁGRAFO PRIMEIRO - Os trabalhadores que não concordarem com o referido desconto, poderão fazer oposição ao mesmo, especificamente no período de 11 de setembro de 2024 até 11 de setembro de 2024, por meio de ofício protocolado no SINDIMAGEM. PARÁGRAFO SEGUNDO - O SINDIMAGEM, por sua vez, deverá enviar às entidades empregadoras até o dia 20 de setembro de 2024 uma relação nominal dos empregados que tenham formalizado a sua oposição ao referido desconto. PARÁGRAFO TERCEIRO - As entidades empregadoras deverão repassar ao SINDIMAGEM a relação nominal das importâncias descontadas, bem como efetuar o depósito respectivo na tesouraria do sindicato, ou na conta bancária na CAIXA ECONÔMICA FEDERAL, Agência 0672 - C 383-1- Operação 003, até o dia 10 de outubro de 2024. PARÁGRAFO QUARTO - Fica vedado às entidades empregadoras a realização de quaisquer manifestações, atos, campanhas ou condutas similares no sentido de incentivar ou instigar os trabalhadores não filiados ao sindicato apresentarem o seu direito de oposição por escrito. PARÁGRAFO QUINTO - Fica vetado ao Sindicato e seus dirigentes a realização de quaisquer manifestações, atos e condutas similares no sentido de constranger os trabalhadores não filiados ao sindicato profissional apresentarem o seu direito de oposição por escrito. PARÁGRAFO SEXTO - O trabalhador que não exercer o direito de oposição na forma e no prazo previstos no parágrafo primeiro não terá direito ao respectivo reembolso da presente contribuição negocial. PARÁGRAFO SÉTIMO - Caso haja ação judicial com decisão final que implique obrigação de devolver os valores descontados dos empregados. o Sindicato profissional, beneficiário dos repasses, assume a obrigação de restituição diretamente aos empregados, dos valores que lhe foram atribuídos, sendo que, caso o ônus recaia sobre as entidades empregadoras, ela poderá cobrar do Sindicato ou promover a compensação com outros valores que devam a ele repassados inclusive relativos a contribuições associativas, devendo a Empresa notificar o sindicato acerca da ação com o referido objeto eventualmente ajuizado, para intervir na relação processual caso tenha interesse."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA OITAVA - CONTRATO POR PRAZO DETERMINADO,"Autoriza contratação por prazo determinado (Lei 9.601/98, Dec. 2.490/98), com prorrogação variável, não excedendo 2 anos da primeira contratação. Rescisão antecipada pelo empregador: indenização de 30% dos salários restantes. Rescisão antecipada pelo empregado: indenização de 20% dos salários restantes (abatida na rescisão). Descumprimento da cláusula: multa de 1 salário-mínimo.","Fica autorizada a contratação de empregados por prazo determinado, na forma estabelecida pela Lei 9.601/98 e Decreto 2.490/98, e, esta prorrogação poderá variar quanto a sua duração, independente do prazo pelo qual tenha sido inicialmente contratado o empregado, desde que não seja ultrapassado o prazo máximo de 02 (dois) anos, contados a partir da primeira contratação. PARÁGRAFO PRIMEIRO - No caso de rescisão antecipada, por iniciativa do empregador, será devido ao empregado, uma indenização correspondente a 30% (trinta por cento) dos salários a que terá direito até o término do contrato de trabalho. Por força da Lei nº 9.601/98, art. 1º, § 1º, I, não se aplicará na hipótese o art. 479, da CLT. PARAGRAFO SEGUNDO - No caso de rescisão antecipada por iniciativa do empregado, será devido ao empregador uma indenização correspondente a 20% (vinte por cento) dos salários a que ele terá direito até o término do contrato de trabalho, autorizando-se desde já o abatimento desse valor na rescisão contratual. Por força da Lei nº 9.601/98, art. 1º, § 1º, I, não se aplicará na hipótese o art. 480, da CLT. PARÁGRAFO TERCEIRO - Em caso de descumprimento desta cláusula importaria multa equivalente a um salário-mínimo, em favor da parte prejudicada."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA NONA - COMBATE AO ASSÉDIO MORAL E SEXUAL,"Entidades sindicais e empresas se comprometem a combater assédio moral, sexual e racismo no ambiente de trabalho, conforme legislação e OIT, apurando denúncias e focando na prevenção.","Às entidades sindicais convenentes da convenção coletiva reafirmam seus propósitos de combate ao assédio moral e assédio sexual, conforme Lei no 10.224, de 15 de maio de 2001 e disposições da Convenção no 111 da Organização Internacional do Trabalho (OIT), bem como combate ao racismo. Dessa forma as partes se comprometem, paritariamente e de forma negociada, a combater qualquer tipo de assédio moral, sexual ou racismo dentro do local de trabalho, apurando denuncias e focando na prevenção efetiva dos conflitos."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA TRIGÉSIMA - SINDIFIBA E SINDIMAGEM (COMISSÃO),"Cria comissão paritária de 6 membros para discutir trimestralmente temas como multa por descumprimento, piso salarial, adicional noturno, multas, medicina e segurança do trabalho, insalubridade e jornada, com 180 dias para emitir parecer sobre aditamento à CCT.","Nomeiam a comissão paritária de 06 (seis) membros, composta de 03 {três) representantes dos trabalhadores e igual número de representantes das instituições integrantes da categoria econômica com a finalidade especifica de reunir-se trimestralmente visando a discussão a respeito da possibilidade de implantação de MULTA POR DESCUFTiPRIMENTO DE CONVENÇÃO, PISO SALARIAL, REGULAMENTAÇÃO DO PAGAMENTO DE ADICIONAL NOTURNO, NORMATIZAÇÃO DE DESCONTO DE TAXA ASSISTENCIAL, IMPLANTAÇÃO DE MULTA NORMATIVA E MULTA POR INADIMPLÊNCIA SALARIAL, MEDICINA E SEGURANÇA DO TRABALHO, DETERMINAÇÃO DA BASE DE CÁLCULO DE INSALUBRIDADE, GRATIFICAÇÃO DE SETOR ESPECIALIZADO E JORNADA DE TRABALHO. Esta Comissão terá o prazo de 180 (cento e oitenta) dias a contar da assinatura desta Convenção, para emitir parecer sobre a possibilidade ou não de aditamento a presente norma coletiva, com a inserção de cláusulas cujo conteúdo seja o resultado dos estudos desenvolvidos pelo grupo de trabalho."
SINDICATO DOS TÉCNICOS E AUXILIARES EM RADIOLOGIA DO ESTADO DA BAHIA - SINDIMAGEM,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA TRIGÉSIMA PRIMEIRA - VIGÊNCIA,"Define a vigência da CCT de 12 meses (01/05/2024 a 30/04/2025), com data-base em 1º de Maio, e formalização pelas partes.","Esta Convenção Coletiva de Trabalho terá vigência de 12 meses, com início em 01 de maio de 2024 e término em 30 de abril de 2025-. sendo a data-base da categoria em 1' de Maio. As partes declaram por si e pelos seus representantes legais, que adotarão todas as providencias legais para formalização da presente Convenção. E por estarem de pleno acordo, as partes assinam a presente Convenção Coletiva de Trabalho. em 04 {quatro) vias, para um só efeito."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA PRIMEIRA - ABRANGÊNCIA,"Abrange nutricionistas representados pelo SINDNUT que trabalham para empresas do SINDIFIBA no Estado da Bahia, exceto Itabuna.","A presente convenção abrange os nutricionistas, neste ato representados pelo SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT - SINDNUT e que laboram para as empresas pertencentes à categoria econômica representada pelo SINDIFIBA, com exceção da cidade de Itabuna."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA SEGUNDA - REAJUSTE SALARIAL,"Reajuste de 3,23% a partir de 01/10/2024 para salários abaixo de R$9.000,00; acima disso, negociação livre. Retroativos (mai-set/2024) pagos em 4 parcelas (out/2024-jan/2025) como abono, sem encargos. Compensação de antecipações desde mai/2023, exceto por promoção, mérito, etc.","As entidades empregadoras integrantes da Categoria Econômica representadas pelo SINDIFIBA concederão aos seus empregados um reajuste salarial da seguinte forma: a) Para os empregados que recebem salário base mensal inferior a R$9.000,00 (nove mil reais), será concedido a partir de 01/10/2024 o reajuste salarial de 3,23% (três virgula vinte e três por cento), calculado sobre o salário de abril/2024. b) Para os empregados que recebem salário base igual ou superior a R$9.000,00 (nove mil reais), ficam as empresas autorizadas a negociar livremente qualquer índice de reajuste de salário. PARÁGRAFO PRIMEIRO - Os valores retroativos previstos no item ""a"" correspondente a maio, junho, julho, agosto e setembro/2024, inclusive verbas rescisórias deste período, serão pagos nas folhas de outubro, novembro, dezembro/2024 e janeiro/2025, em forma de abono, e não constituem base de incidência de qualquer encargo trabalhista e previdenciário. PARÁGRAFO SEGUNDO - Serão compensadas todas as antecipações de reajustes salariais espontaneamente concedidas pelas empresas a partir de 01 de maio de 2023. PARÁGRAFO TERCEIRO - Somente não serão compensados os aumentos concedidos por força de promoção, transferência, equiparação salarial, méritos, planos de cargos e acordos judiciais ou extrajudiciais expressamente concedidos a título de aumento real."
SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA TERCEIRA - PAGAMENTO DE SALÁRIO,"Adiantamento quinzenal de 25% do salário entre os dias 15 e 20. Se dia 20 cair em fim de semana/feriado, antecipar. Mantido percentual maior se já praticado.","Será concedido o adiantamento quinzenal de 25% (vinte e cinco por cento) dos salários entre os dias 15 a 20 de cada mês. PARÁGRAFO PRIMEIRO - Quando o dia 20 (vinte) coincidir com o sábado, domingo ou feriado, o pagamento deverá ser antecipado para o dia útil anterior. PARÁGRAFO SEGUNDO - Será mantido o mesmo percentual de antecipação para aquelas entidades empregadoras que já praticam índice superior."
