Sindicato,Convenção,Título da Cláusula,Resumo,Cláusula Completa
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA PRIMEIRA - SALÁRIO DO SUBSTITUTO,"Garante salário do substituído ao substituto em casos de substituição eventual acima de 30 dias, exceto vantagens pessoais.","Enquanto perdurar a substituição meramente eventual, com período superior a 30(trinta) dias, o empregado substituto fará jus ao salário contratual do substituído, excetuando-se as vantagens de caráter pessoal."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA SEGUNDA - ADICIONAL DE HORAS EXTRAS,"Fixa percentuais de pagamento para horas extras, com adicionais de 50% para até 90h mensais e 100% acima disso; prevê lanche após a segunda hora extra diária.","As horas extras serão remuneradas com o adicional de 50% até o limite de 90 horas mensais e de 100% para as que excederem este número, sobre o valor do salário/hora normal, ressalvada a existência de acordo de compensação. Parágrafo Único: Após a segunda hora extra de cada dia será fornecido lanche gratuitamente ao trabalhador."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA TERCEIRA - ABONO POR TEMPO DE SERVIÇO,"Institui abono anual de 0,6% do salário base por ano trabalhado, detalha regras de contagem e exceções.","Fixa-se o abono por tempo de serviço correspondente a 0,6% por ano de serviço na mesma empresa, incidente sobre o salário base e pago destacadamente. Períodos de afastamento pelo INSS acima de 30 dias são excluídos. Parágrafos detalham o fim do limitador de 10 anos a partir de 01/05/2010, direitos de quem tinha mais de 10 anos até 30/4/2010, manutenção do percentual para empregados ativos em 06/2000, garantia para quem tinha 10 anos ou mais em 04/1999, natureza não salarial e outras regras de concessão."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA QUARTA - ADICIONAL NOTURNO,"Adicional noturno fixado em 30% sobre o salário base, aplicável ao trabalho das 22h às 5h; inclui regras sobre hora reduzida e incidência em períodos de licenças.","O adicional noturno é de 30% e terá como base o salário base, devido para trabalho entre 22h00 e 05h00, abrangendo 8 horas noturnas, independentemente do horário de descanso/refeição, salvo exceções. Parágrafos tratam do pagamento proporcional em licenças e consideram a “hora noturna” reduzida conforme CLT."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA QUINTA - ADICIONAL DE INSALUBRIDADE,"Prevê adicional de insalubridade conforme artigo 195 da CLT, baseado em laudo técnico, calculado sobre R$1.518,00; valor atualizado em caso de novo salário mínimo.","O adicional de insalubridade será devido na forma do artigo 195 da CLT, calculado sobre o valor base de R$1.518,00, com atualização automática caso o salário mínimo nacional seja reajustado para valor superior. Parágrafo único prevê negociação coletiva para novo valor-base."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA SEXTA - ABONO POR SERVIÇO EM UTI MÓVEL,"Prevê abono de risco de vida (10% do salário mínimo) para trabalhadores exclusivos em UTI móvel, ambulâncias e serviços de hemoterapia fora do empregador, além do adicional de insalubridade.","Trabalhadores que exercerem atividades exclusivamente em ambulâncias, UTI móveis e serviço de hemoterapia fora do empregador têm direito ao abono de risco de vida de 10% sobre o salário mínimo nacional, desde que utilizem veículos do empregador para deslocamento. Parágrafo único: benefício sem natureza salarial, conforme artigo 457, §2º da CLT."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA SÉTIMA - PRÊMIO ASSIDUIDADE,"Concede prêmio de 10% sobre o salário base para empregados sem faltas ou atrasos no mês, excluindo natureza salarial.","Será concedido prêmio assiduidade de 10% do salário base para quem não tiver atrasos ou faltas (inclusive saídas antecipadas, atestados e ausências legais) no mês, pago destacadamente, sem natureza salarial según o artigo 457, §2º da CLT. Parágrafos detalham exceções, regras para empregados com salário acima de R$10.000,00 e manutenção do direito em situações específicas."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA OITAVA - AUXÍLIO-TRANSPORTE,"Limita desconto de vale-transporte a 6% do salário, repasse em data fixa, permite controle de saldo e desconto proporcional.","Nos termos da Lei 7.619/87 e Decreto 95.247, limite de desconto ao trabalhador é 6% do salário base, com o excedente custeado pelo empregador. Parágrafos dispõem sobre repasse em dia fixo, controle de uso e desconto proporcional se saldo for menor que 6%."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA NONA - FUNDO FUNERAL,"Institui benefício assistencial FUND FUNERAL, custeado pelo empregador ao sindicato patronal, com regras para indenização e carência, acumulativo a outros benefícios similares.","O FUNDO FUNERAL é benefício assistencial criado pelo CCT, gerido pelo SHESSMAR, sendo obrigatório aos empregadores como custeio mensal para todos os empregados. Indenizações: R$6.000,00 em caso de morte do empregado, R$3.000,00 para cônjuge/convivente e até R$3.000,00 de reembolso. Detalhamento completo das regras de recolhimento, carência, documentos, multas e tabela por quantidade de funcionários, diferente para associados e não associados. Parágrafos esclarecem acúmulo com outros benefícios, extensão a afastados, regras de comunicação e natureza não salarial."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA VIGÉSIMA – CRECHE,"Obriga estabelecimentos com 30 ou mais mulheres a fornecer local/convênio de creche; prevê auxílio de 20% do salário mínimo se não houver convênio para os meses 5º e 6º.","Empregadores com 30 ou mais mulheres acima de 16 anos devem manter local próprio ou convênio para guarda de filhos menores de 6 meses. Parágrafo único: Caso a mãe retorne ao trabalho sem creche ou convênio, recebe ajuda igual a 20% do salário mínimo nacional para o quinto e sexto mês de vida do filho."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA VIGÉSIMA PRIMEIRA – ALIMENTAÇÃO,"Empregados em jornadas de 12x36 ou plantões de 12h têm direito a refeições gratuitas.","Os estabelecimentos abrangidos pelo presente CCT fornecerão refeições gratuitas a seus empregados, quando os mesmos laborarem nas jornadas de 12x36 e nos plantões de 12 horas, cujo benefício não integrará a remuneração do trabalhador. Parágrafo Único: O lanche deverá consistir de, no mínimo, leite, café, pão com margarina ou outro complemento e será ofertado aos empregados em jornadas de seis horas ou mais. O almoço e ou jantar deverá ser de boa qualidade. Tais utilidades não terão natureza salarial."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA VIGÉSIMA SEGUNDA – CONVÊNIO ODONTOLÓGICO SINDICAL,"Sindicato oferece atendimento odontológico gratuito a empregados com mais de 90 dias de contrato.","O sindicato dos trabalhadores manterá atendimento odontológico gratuito para os trabalhadores da categoria profissional que contarem na data do atendimento com mais de 90 dias de contrato de trabalho para empresa abrangida pelo sindicato da categoria econômica, com cobertura mínima garantida de procedimentos de avaliação odontológica, restauração, limpeza e remoção de tártaro, com atendimento por profissionais devidamente credenciados pelo CRO e mantendo estrutura de acordo com as normas técnicas de vigência sobre o assunto. Parágrafo Primeiro: O atendimento aos trabalhadores da saúde se dará mediante agendamento e ocorrerá de acordo com a agenda dos profissionais do consultório, de segundas às sextas-feiras, das 08h00 às 18h00, excetuando os feriados. Parágrafo Segundo: Sem prejuízo do atendimento odontológico gratuito garantido pelo sindicato dos trabalhadores, eventuais procedimentos não previstos poderão ser contratados diretamente com o sindicato, cujo valor excedente poderá ser objeto de desconto em folha de pagamento mediante consulta prévia ao empregador para garantia de limite de disponibilidade de desconto em folha, caso em que, não havendo disponibilidade por uso do limite de desconto mensal, não serão atendidos tais tratamentos. Parágrafo Terceiro: Os empregadores se obrigam em pagar ao sindicato dos trabalhadores a importância de: R$17,50 (dezessete reais e cinquenta centavos) mensais por trabalhador, cujo repasse ocorrerá mediante boleto disponibilizado pelo mesmo para a referida finalidade. Parágrafo Quarto: As empresas se obrigam a fornecer mensalmente ao sindicato lista atualizada com o número de empregados ativos, sem a necessidade de constarem dados pessoais, ou, com o nome e dados pessoais anonimizados, em cumprimento ao que disposto na “LGPD”, para controle dos valores repassados e disponibilização do atendimento odontológico propriamente dito. Parágrafo Quinto: O valor devido pela empresa deverá ser recolhido ao sindicato até o dia 05 de cada mês, sob pena de incidirem multa de 2% e juros de 0,33% por dia de atraso, sujeitando-se à cobrança judicial, acrescida das despesas processuais, como custas e honorários advocatícios de sucumbência. Parágrafo Sexto: A ausência de pagamento pela empresa do valor devido por empregado desobriga a entidade sindical do atendimento odontológico gratuito, o qual será restabelecido apenas quando da quitação integral dos valores inadimplidos. Parágrafo Sétimo: O atendimento odontológico ocorrerá mediante comprovação pelo trabalhador de estar contratado por empresa abrangida por representatividade do sindicato, como também de que cumpriu o período de carência de 90 dias estabelecido no caput e, inclusive, é condição para atendimento que a empresa não esteja inadimplente com as parcelas mensais devidas ao sindicato, sem o que não ocorrerá atendimento. Parágrafo Oitavo: No caso de tratamento continuado, o sindicato não se obriga ao atendimento nos casos em que o trabalhador deixe de integrar a categoria profissional, independente da modalidade da ruptura contratual, ocasião em que deverá o trabalhador, caso queira manter o atendimento e dar continuidade ao tratamento com o sindicato profissional, contratar diretamente a continuidade de seu tratamento sob as condições estipuladas pelo sindicato profissional. Parágrafo Nono: O sindicato patronal (Shessmar) ou seus representados empregadores, pagando os valores aqui pactuados, NÃO serão responsáveis subsidiários ou solidários por qualquer dano ou omissão do Sindicato dos Trabalhadores, tal como danos materiais ou morais decorrentes dos serviços executados ou postos à disposição dos trabalhadores. Parágrafo Décimo: Estão desobrigados do pagamento estabelecido no Parágrafo Terceiro, trabalhadores que estejam afastados pelo INSS, retornando o seu pagamento a partir de seu retorno. Parágrafo Décimo Primeiro: A concessão de benefício da mesma natureza pelo empregador, ainda que com maior cobertura, não o desobriga da obrigação estabelecida nesta cláusula."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA VIGÉSIMA TERCEIRA – CONVÊNIO DO SINDICATO LABORAL,"Empregadores devem descontar valores autorizados para convênios do sindicato.","Os empregadores integrantes da categoria patronal se obrigam a descontar em folha de pagamento dos seus empregados os valores referentes à adesão destes aos convênios instituídos e mantidos pelo sindicato laboral, mediante apresentação, por este, das respectivas autorizações de descontos assinadas pelos trabalhadores, cujo valor individual constará expressamente de cada autorização. Parágrafo Único: Os empregadores no TRCT (Termo de Rescisão de Contrato de Trabalho) ou mensalmente, quando autorizados pelos empregados, poderão descontar até 30% (trinta por cento) do valor credor, dos débitos junto ao sindicato profissional ou expressamente autorizados na forma da lei pelo empregado."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA VIGÉSIMA QUARTA – JUSTA CAUSA,"Empregado deve ser informado por escrito sobre a justa causa e seu motivo.","O empregado despedido por justa causa deve receber da empresa comunicação escrita com a declaração do motivo determinante, nos termos do art. 482, da CLT ou outro dispositivo legal infringido pelo trabalhador."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA VIGÉSIMA QUINTA - AVISO PRÉVIO,"Aviso prévio deve ser comunicado por escrito e detalhar a natureza da dispensa.","O aviso prévio será obrigatoriamente comunicado por escrito ao empregado e deverá especificar a natureza da dispensa (sem justa causa ou com justa causa), mediante contra recibo, devendo esclarecer se o empregado deve ou não trabalhar no período. Parágrafo Primeiro: O aviso prévio deverá conter o dia, local e horário de recebimento das verbas rescisórias. Parágrafo Segundo: Durante o prazo do aviso prévio, dado pelo empregado, ficam vedadas as alterações nas condições de trabalho, inclusive transferência de local, horário ou qualquer outra alteração, sob pena de rescisão imediata do contrato de trabalho, respondendo a empresa pelo pagamento do restante do aviso prévio e demais verbas rescisórias. Quando for demissionário o trabalhador, será possível a alteração do local de trabalho. Parágrafo Terceiro: Aplica-se a lei do Aviso prévio (LEI 12.506/2011), que tem a seguinte redação: Art. 1º O aviso prévio, de que trata o Capítulo VI do Título IV da Consolidação das Leis do Trabalho – CLT, aprovada pelo Decreto-Lei no 5.452, de 1º de maio de 1943, será concedido na proporção de 30 (trinta) dias aos empregados que contem até 1 (um) ano de serviço na mesma empresa. Parágrafo Único: Ao aviso prévio previsto neste artigo serão acrescidos 3 (três) dias por ano de serviço prestado na mesma empresa, até o máximo de 60 (sessenta) dias, perfazendo um total de até 90 (noventa) dias. As partes buscando entendimento uniforme e de forma unificada acordam o seguinte: a) A modalidade de aviso prévio estabelecida pela lei 12.506/2011 aplica-se apenas quando o empregador indenizar o aviso. Caso o empregado cumpra o aviso, aplica-se a CLT, com limite de 30 dias. b) Quando a demissão for por iniciativa do empregado, o aviso será sempre de 30 dias. c) Quando a demissão for por iniciativa do empregador, com aviso cumprido pelo empregado, o tempo será de 30 dias, com indenização adicional de 3 dias por ano a partir do segundo ano. d) O aviso prévio integra o tempo de serviço para todos os efeitos legais."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA VIGÉSIMA SEXTA - CONTRATAÇÃO DE ESTAGIÁRIOS,"Empresas podem contratar até 8% do quadro de enfermagem como estagiários, respeitando a legislação.","As empresas se comprometem a dar cumprimento integral aos preceitos da Lei nº 11.788/2008, que disciplina o estágio escolar e poderão contratar até 8% (oito por cento) de seu quadro de enfermagem como estagiários remunerados, de acordo com a Resolução nº 236-COFEN. Ainda, se obrigam a não permitir a realização de estágio remunerado ou não, no período noturno."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA VIGÉSIMA SÉTIMA - ALTERAÇÃO DO CONTRATO DE TRABALHO,"Alterações contratuais só são válidas com concordância do empregado e sem prejuízo.","Nos termos do art. 468 da CLT, nos contratos individuais de trabalho, qualquer alteração do contrato de trabalho somente será lícita com a concordância do empregado, e ainda assim, desde que não resulte direta ou indiretamente em prejuízo para o mesmo profissional por laudo do INSS, e casos previstos nos parágrafos 1º e 2º do art. 468, com a redação da reforma trabalhista."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA VIGÉSIMA OITAVA - DANIFICAÇÃO DE MATERIAL,"Descontos por danos a materiais só são permitidos em caso de culpa comprovada.","Fica vedado o desconto no salário do empregado ou mesmo imposição de pagamento, por danificações de equipamentos de trabalho, usados no exercício das funções, exceto nos casos de imperícia, imprudência, negligência ou, devidamente apurado, mediante manifestação do empregado."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA VIGÉSIMA NONA - ASSÉDIO MORAL,"Assédio moral pode ser abordado nas SIPATs por meio de palestras e folhetos.","Na política de combate ao Assédio Moral, este poderá ser um tema durante a realização das SIPAT’s, mediante a realização de palestras e distribuição de folhetos, a critério dos membros da CIPA."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA TRIGÉSIMA - ESTABILIDADE DA GESTANTE,"Gestante tem estabilidade desde a confirmação da gravidez até 5 meses após o parto.","É garantida a estabilidade de emprego à empregada gestante, desde a confirmação da gravidez até 05 (cinco) meses após o parto, devendo a mesma apresentar ao empregador, mediante contra recibo, atestado médico oficial comprobatório do estado gravídico. Parágrafo Primeiro: Caso não apresente a empregada comprovação de seu estado gravídico, relativamente ao contrato de trabalho extinto, no prazo de 60 (sessenta) dias da rescisão contratual, tem-se que a mesma renunciou ao direito à estabilidade ou ocultou o seu estado gravídico para fins legais. Parágrafo Segundo: As condições gerais desta cláusula se aplicam também para fins de adoção. Parágrafo Terceiro: O salário maternidade com todos os adicionais previstos na CCT, para a empregada é pago pela empresa, e deduzidos do recolhimento previdenciário. Para as demais, inclusive, a segurada que adotar ou obtiver a guarda judicial para fins de adoção será pago pelo INSS."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA TRIGÉSIMA PRIMEIRA - ESTABILIDADE DO ACIDENTADO,"Acidentado tem estabilidade de 12 meses após retorno ao trabalho.","Ao empregado que sofreu acidente de trabalho, mediante comunicação da CAT, fica assegurada a estabilidade de 12 (doze) meses no emprego, na forma do art. 118, da Lei nº 8213/91 e sua alteração. Parágrafo Único: Os acidentes de trajeto devem ser comprovados mediante boletim de ocorrência, prontuários de atendimento médico hospitalar ou outro documento hábil a tal mister."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA TRIGÉSIMA SEGUNDA - ESTABILIDADE AO APOSENTADO,"Empregado a 12 meses da aposentadoria e com 5 anos de empresa tem estabilidade.","Os empregados que comprovarem até a data do desligamento estar a 12 (doze) meses da aquisição do direito à aposentadoria por tempo de serviço ou idade e desde que o seu contrato de trabalho na mesma empresa tenha pelo menos 05 (cinco) anos de duração, adquirirão estabilidade no emprego, à exceção da ocorrência de justa causa, na forma da lei. Parágrafo Primeiro: É obrigatória a apresentação do CNIS (Cadastro Nacional Informações Sociais – Extrato Previdenciário) que comprova o tempo de contribuição. Deve ainda ser observada a idade mínima vigente no momento do requerimento. Caso não se verifique a observância concomitante de todos os requisitos no prazo estabelecido no caput, o empregador se desobriga do ônus da concessão do benefício. Parágrafo Segundo: Aposentado o empregado, qualquer que seja a espécie (especial, proporcional, tempo de serviço, idade), caso seja despedido pela empresa, esta deverá pagar a multa do FGTS relativamente a todo tempo de serviço prestado ao empregador. Parágrafo Terceiro: Caso haja alteração legislativa superveniente durante a vigência da presente norma coletiva, a lei terá prevalência em relação ao negociado nesta matéria. Parágrafo Quarto: Uma vez atingidos os requisitos legais para obtenção da aposentadoria nos termos do caput, cessam os efeitos desta cláusula no contrato de trabalho, mesmo que haja inércia do trabalhador em requerer seu benefício. Parágrafo Quinto: A garantia de emprego findará após o empregado atingir os requisitos para a aposentadoria. O não exercício ao direito de aposentadoria não implicará na extensão da garantia de emprego."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA TRIGÉSIMA TERCEIRA - USO DE APARELHOS ELETRÔNICOS,"É proibido portar ou usar aparelhos eletrônicos pessoais no ambiente de trabalho.","Fica proibido portar e usar aparelho celular, tablet, notebook, máquina fotográfica e assemelhados particulares no ambiente de trabalho."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA TRIGÉSIMA QUARTA - JORNADA DE TRABALHO - COMPENSAÇÃO,"Estabelece jornadas específicas como 12x36, 6x12 e 08h48min, com regras de compensação e intervalos.","Em decorrência da peculiaridade das atividades desenvolvidas pela categoria abrangida por esta CCT, e, tendo em vista os setores que atualmente fazem turnos contínuos, fica pactuado para todas as empresas, sem a necessidade de acordo individual de compensação, e desde que respeitado o limite de 220 horas mensais, a adoção das seguintes jornadas: a) Jornada de trabalho de 12x36 horas (doze horas de trabalho com folga nas trinta e seis horas seguintes), para o período noturno ou diurno; b) Jornada de trabalho de 6x12 horas, isto é, de 6 (seis) horas diárias, com um plantão de 12 (doze) horas na semana, em qualquer dia. Fica também ajustado que, as eventuais folgas alternadas em sábado ou domingo que repouso semanal aconteça no oitavo dia, atende interesse da categoria profissional, pois faculta o duplo vínculo. c) Jornada de trabalho de 08h48min (oito horas e quarenta e oito minutos) diárias, para compensação daquelas horas de sábados, ressalvando-se o direito daqueles empregados contratados para jornada de 8 horas diárias de segunda a sexta-feira. Parágrafo Primeiro: Nas jornadas acima, decorrentes das peculiaridades do setor de saúde, encontram-se implícita a compensação de horário, não se cogitando a incidência de horas extras. Parágrafo Segundo: No sistema de 12x36 horas, já se encontram concedidos os repousos semanais remunerados. Parágrafo Terceiro: Fica convencionado que as empresas não remunerarão as horas trabalhadas em feriados nacionais, estaduais e municipais, inclusive daqueles feriados que coincidirem com o repouso, nas jornadas 12X36. Nos outros sistemas de compensação de jornada, quando concedido o repouso correspondente em até 30 dias corridos, igualmente não será devido o pagamento pelo labor em tais dias. Parágrafo Quarto: Fica assegurado que o trabalho nos feriados é de comparecimento obrigatório pelos membros da categoria que estiverem na escala de trabalho prevista e divulgada mensalmente pelas unidades. Parágrafo Quinto: Considerando que no trabalho noturno o empregado fica impossibilitado de sair do local de trabalho em face da ausência de transporte coletivo público, fica pactuado que as empresas permitirão que os empregados permaneçam durante o intervalo de uma hora de descanso, sem acréscimo na sua jornada de trabalho, para o turno de 12x36, no refeitório ou local destinado para descanso, sem que esta permanência caracterize horas extras, salvo se existente trabalho durante este intervalo. Parágrafo Sexto: Para as jornadas de seis horas terão os empregados um intervalo intrajornada de 15 (quinze) minutos e, para aquelas jornadas superiores a 06 (seis) horas, fruirão de uma hora no mínimo para intervalo. Tais intervalos serão anotados nos cartões-ponto, exceto os quinze minutos para lanche. O trabalhador que não fruir o intervalo de 01 (uma) hora, deverá comunicar por escrito o Departamento Pessoal da Empresa sua omissão. Ao assinar o cartão-ponto, o empregado, sem realizar qualquer ressalva quanto à fruição do intervalo de uma hora, tem-se que este foi fruído. O empregado terá no máximo 10 (dez) dias úteis para assinar o cartão-ponto após o encerramento deste. Parágrafo Sétimo: A pausa de 15 minutos exigida para as jornadas de até 06 horas diárias será computada dentro da jornada de trabalho, não se exigindo anotação no controle de jornada adotado pela empresa, conforme regra do parágrafo quinto deste artigo. Parágrafo Oitavo: Ocorrendo necessidade imperiosa ou para conclusão inadiável da atividade hospitalar, inclusive a resultante da ausência do profissional para dar continuidade ao serviço inadiável e, também, em casos de urgência/emergência na passagem de plantão e educação continuada, a duração diária do trabalho do empregado poderá exceder o limite convencionado, nos termos do artigo 61, da CLT, com a redação da Lei 13467/2017. Os excessos podem ser exigidos independentemente de convenção coletiva ou acordo coletivo de trabalho, facultada a compensação das horas excedentes. A compensação não implica em nulidade de banco de horas ou outro acordo de compensação, nos termos do artigo 611-A, inciso I e II da CLT. Tal cláusula também é aplicável à jornada 12/36. Parágrafo Nono: Em atenção ao interesse da categoria profissional, fica autorizado a troca de 2 (dois) plantões por trimestre, para a jornada 12X36."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA TRIGÉSIMA QUINTA - REDUÇÃO DO INTERVALO INTRAJORNADA,"Permite reduzir o intervalo intrajornada para 30 minutos em jornadas superiores a 6h, com exceções.","As empresas que detêm local apropriado para alimentação do empregado (refeitório/cozinha), poderão reduzir o intervalo intrajornada até o limite mínimo de trinta minutos para jornadas superiores a seis horas. Parágrafo Primeiro: Havendo a redução do intervalo intrajornada, fica ajustado que as horas faltantes serão lançadas em banco de horas para futura compensação. Parágrafo Segundo: Fica expressamente vedada a redução do intervalo intrajornada nas jornadas 12x36 e nos plantões de 12 horas, salvo necessidade imperiosa ou para conclusão inadiável da atividade hospitalar, inclusive a resultante da ausência do profissional para dar continuidade ao serviço inadiável e, também, em casos de urgência/emergência na passagem de plantão."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA TRIGÉSIMA SEXTA - ESCALA EM 12X36,"Permite horas extras em casos específicos e considera compensada a hora noturna.","A realização de horas extras na presente jornada é admitida em relação aos intervalos, no caso fortuito, força maior e necessidade de prorrogação para troca de plantão. A redução da hora noturna se encontra automaticamente compensada na escala, bem como, que as excedentes sejam creditadas no banco de horas, pois atende interesse direto da categoria profissional e não implica em nulidade do regime."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA TRIGÉSIMA SÉTIMA - JORNADA REDUZIDA,"Permite redução de jornada por solicitação do empregado, com salário proporcional.","Ocorrendo diminuição de carga horária por solicitação por escrito do empregado, será devida a remuneração proporcional correspondente à nova carga horária resultante, não se configurando nestes casos alteração unilateral do contrato de trabalho ou redução salarial, desde que aprovado pelo sindicato profissional."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA TRIGÉSIMA OITAVA - ABONO SOBREAVISO,"Empregado em sobreaviso recebe 1/3 do salário e horas trabalhadas são pagas ou compensadas.","Aos empregados que ficarem à disposição da empresa, mediante escala de sobreaviso, fica assegurada a remuneração correspondente à 1/3 (um terço) do salário contratual. Quando chamado, registra-se o ponto, e cessa-se a remuneração do plantão e as horas trabalhadas devem ser pagas ou compensadas."
